Positive Sentiment,Negative Sentiment,Objective Sentiment,Female Orientation,Male Orientation,Filename,Number of Words,Number of Paragraphs,Relative Punctuation,Average Words per Sentence,Unnamed: 0,Number of Sentences,Number of Dialogs,Number of Sentences with Dialogs,Number of Named People,Number of Named Places,Number of Named Organizations,filenames
0.07043922394078926,0.08854203740616602,0.8410187386530447,2456.0,2721.0,pg29847.epub,82599,2604,0.14170873739391518,9.616835487251135,339,2605,1847.0,1641,216,113,48,pg29847.epub
0.051170939565233935,0.058362105873403035,0.8904669545613633,234.0,1862.0,pg29851.epub,51389,1018,0.1118138122944599,16.313968253968255,340,1019,850.5,520,144,57,34,pg29851.epub
0.07092061206203311,0.0612520765268771,0.8678273114110895,664.0,2273.0,pg29860.epub,60168,1671,0.09932189868368567,11.694460641399415,341,1672,28.0,25,140,149,109,pg29860.epub
0.07898285800027216,0.09382273888915403,0.8271944031105728,3617.0,1389.0,pg29862.epub,83342,2389,0.14198123395166906,15.02469803497386,342,2390,1643.5,1400,70,47,20,pg29862.epub
0.08827929018236735,0.08262990836259307,0.8290908014550391,2259.0,3026.0,pg29868.epub,61612,1176,0.1552457313510355,10.849093150202501,343,1177,1566.0,975,117,95,24,pg29868.epub
0.07355111771343924,0.07679098589124206,0.8496578963953185,2919.0,2512.0,pg29880.epub,98930,4447,0.1575962801981199,10.13211798443261,344,4448,3302.5,2646,485,160,91,pg29880.epub
0.07339618101442054,0.11051211432373947,0.8160917046618392,1456.0,1507.0,pg29890.epub,54694,342,0.12004973123194501,20.678260869565214,345,343,515.5,260,51,20,9,pg29890.epub
0.0740232324933932,0.10010981900215812,0.8258669485044483,240.0,530.0,pg29891.epub,12025,122,0.13247401247401247,19.810543657331138,346,123,136.0,80,20,10,7,pg29891.epub
0.05982332182041025,0.0628773420216231,0.8772993361579663,3050.0,8789.0,pg29902.epub,176418,4743,0.14811413801312792,7.679697022462128,347,4744,5682.0,3885,414,231,174,pg29902.epub
0.07372595281363642,0.07700637362792452,0.8492676735584364,2790.0,2708.0,pg29945.epub,86359,2586,0.13478618325825914,13.00391507303117,348,2587,2135.5,1597,159,108,53,pg29945.epub
0.06798472158005113,0.07404738515294984,0.8579678932669982,3295.0,6318.0,pg30031.epub,144441,2851,0.10926260549290022,14.903115971935618,349,2852,2506.0,2194,205,58,37,pg30031.epub
0.05904083923053593,0.07485864796555246,0.8661005128039102,1026.0,3604.0,pg30037.epub,83951,2271,0.11497182880489808,13.794117647058822,350,2272,1842.5,1418,53,41,16,pg30037.epub
0.07238657594769407,0.07274199132482413,0.854871432727482,1027.0,1878.0,pg30074.epub,55417,1275,0.13432701156684773,14.937196765498653,351,1276,947.5,868,104,20,15,pg30074.epub
0.06407031180276157,0.061681842494577616,0.8742478457026599,645.0,826.0,pg30075.epub,34037,1323,0.15847460116931575,13.076066077602766,352,1324,1391.0,958,48,20,36,pg30075.epub
0.06816515356643997,0.07487444760134823,0.8569603988322108,1032.0,1766.0,pg30087.epub,59543,1171,0.1350620559931478,20.014453781512607,353,1172,605.0,393,183,118,56,pg30087.epub
0.06924406819740668,0.06957425849431949,0.8611816733082744,94.0,2744.0,pg30089.epub,74546,531,0.12085155474472138,27.794929157345265,354,532,753.5,385,151,101,68,pg30089.epub
0.07675974973378198,0.07559543060536475,0.847644819660853,1512.0,1083.0,pg30090.epub,52351,1118,0.13862199384921015,14.327038861521618,355,1119,1295.5,843,161,38,38,pg30090.epub
0.07090678508838955,0.08332397897317016,0.8457692359384404,2631.0,3183.0,pg30095.epub,90405,2892,0.1359216857474697,11.911067193675887,356,2893,2189.5,1664,63,27,20,pg30095.epub
0.06476309541372645,0.06480041163422992,0.8704364929520432,210.0,5544.0,pg30106.epub,126023,4634,0.19794799362021215,15.154280904280903,357,4635,4527.0,3457,96,40,18,pg30106.epub
0.07188689293288449,0.07796893855849492,0.8501441685086207,2096.0,6711.0,pg30108.epub,119398,2202,0.1348263790013233,16.394068378415483,358,2203,2619.5,1843,124,102,65,pg30108.epub
0.07824394008484174,0.09840631182635172,0.8233497480888037,5319.0,5262.0,pg30110.epub,145698,2737,0.12000851075512363,17.56032300831626,359,2738,2319.0,1749,195,123,69,pg30110.epub
0.0751604967565384,0.08600999808326391,0.8388295051601996,5045.0,3759.0,pg30111.epub,137372,4943,0.16674431470750953,15.400448430493276,360,4944,4244.0,3025,110,46,12,pg30111.epub
0.08052146074124394,0.09760177074431092,0.8218767685144465,7624.0,3477.0,pg30115.epub,151952,2611,0.14022191218279456,13.365467499340312,361,2612,2978.0,1913,246,135,51,pg30115.epub
0.07805134547150168,0.09649064901504276,0.8254580055134545,3479.0,2308.0,pg30137.epub,82391,2241,0.15210399194086732,15.167709867452135,362,2242,2147.0,1236,78,32,20,pg30137.epub
0.07111761288716256,0.06308649493252881,0.8657958921803075,232.0,1302.0,pg30183.epub,67044,491,0.1223375693574369,21.952848722986246,363,492,617.5,321,562,127,89,pg30183.epub
0.08457654474699239,0.09783324744096873,0.8175902078120381,2621.0,1908.0,pg30193.epub,66184,1305,0.12063338571255892,15.936431495304598,364,1306,1252.5,877,94,54,18,pg30193.epub
0.07457876395365406,0.0611474754232389,0.8642737606231071,886.0,2544.0,pg30228.epub,60297,2496,0.1455296283397184,12.588100208768267,365,2497,2263.5,1725,143,59,38,pg30228.epub
0.06827796709849104,0.0623410725240326,0.8693809603774749,1519.0,2070.0,pg30245.epub,133101,3199,0.14704622805238127,16.8546283398759,366,3200,2219.5,1554,198,159,87,pg30245.epub
0.08289016920910723,0.09463634177504016,0.8224734890158537,3901.0,3141.0,pg30247.epub,128154,3009,0.141439205955335,17.46443172526574,367,3010,2176.5,2136,77,54,14,pg30247.epub
0.0684863011625772,0.06388751187999933,0.8676261869574242,803.0,2351.0,pg30263.epub,79526,1635,0.10710962452531247,16.640719815861054,368,1636,1265.0,1019,139,96,59,pg30263.epub
0.07021996393242838,0.08112794417227125,0.8486520918953012,4185.0,4361.0,pg30286.epub,91160,3697,0.13038613426941642,9.927039093978005,369,3698,2907.5,1908,61,39,10,pg30286.epub
0.07500291329088304,0.08464021838809457,0.8403568683210216,1055.0,542.0,pg30302.epub,25755,408,0.13228499320520287,21.338028169014088,370,409,410.0,282,67,43,17,pg30302.epub
0.08743810712964918,0.09200246210087436,0.8205594307694769,2214.0,3206.0,pg30436.epub,116731,2062,0.13029101095681525,15.24102363232798,371,2063,1602.5,1101,256,128,104,pg30436.epub
0.07032309074483846,0.07526651222258282,0.8544103970325787,318.0,1689.0,pg30448.epub,45057,718,0.1495439110460084,16.378407851690294,372,719,733.0,465,63,47,30,pg30448.epub
0.07783400740215925,0.09762952816021622,0.8245364644376255,2841.0,1447.0,pg30464.epub,48305,798,0.0945864817306697,19.77282030290626,373,799,426.0,288,35,37,20,pg30464.epub
0.06859044448619801,0.08476755694046469,0.846641998573338,510.0,1328.0,pg30466.epub,25203,526,0.13224616117128912,15.237605804111245,374,527,422.0,275,23,18,2,pg30466.epub
0.06625692046697758,0.06595075375741354,0.8677923257756075,1997.0,1187.0,pg30483.epub,56931,1631,0.15411638650295972,15.792233009708738,375,1632,1939.0,1343,83,69,26,pg30483.epub
0.0825529638674169,0.09017670876078694,0.8272703273717966,2190.0,5315.0,pg305.epub,114601,1726,0.13803544471688728,14.992281527995816,376,1727,2170.5,1504,136,89,81,pg305.epub
0.08784290426327677,0.08551855853989511,0.8266385371968286,941.0,1274.0,pg30600.epub,37345,1344,0.14807872539831302,12.09750566893424,377,1345,1038.0,944,71,40,15,pg30600.epub
0.0595691242532266,0.058045969764773823,0.8823849059820003,1026.0,1981.0,pg30617.epub,73636,1611,0.1534303873105546,17.890184645286688,378,1612,1874.5,1188,216,166,68,pg30617.epub
0.07299360694573602,0.07348947370526561,0.8535169193489995,1536.0,2106.0,pg30618.epub,92015,2454,0.15663750475465954,16.11753371868979,379,2455,2282.5,1622,104,88,33,pg30618.epub
0.06507223595621353,0.05793571813865159,0.8769920459051361,2187.0,4675.0,pg30627.epub,126381,1506,0.1086397480633956,19.40144304574762,380,1507,1795.0,1018,287,128,116,pg30627.epub
0.06332208121775662,0.06496406288168456,0.8717138559005592,688.0,790.0,pg30640.epub,24272,673,0.1325807514831905,16.693259972489685,381,674,598.5,383,61,18,10,pg30640.epub
0.06433644667100669,0.06884663132127387,0.8668169220077196,336.0,1285.0,pg30648.epub,52046,545,0.1312300657111017,15.989554531490016,382,546,610.0,374,254,235,73,pg30648.epub
0.06569697836905009,0.08115907371298077,0.8531439479179685,373.0,924.0,pg30668.epub,31663,970,0.1613871079809241,13.677321814254858,383,971,662.5,503,173,57,39,pg30668.epub
0.07813573163312891,0.09692579906995644,0.8249384692969151,6781.0,4599.0,pg30692.epub,171887,1703,0.12711257977624835,17.415096251266466,384,1704,2765.0,1477,213,67,44,pg30692.epub
0.07417392195715196,0.07700728094547685,0.8488187970973701,240.0,1093.0,pg30704.epub,62641,703,0.11682444405421367,18.40217391304348,385,704,33.0,18,118,81,44,pg30704.epub
0.07000821141578502,0.06875009759676709,0.8612416909874457,893.0,2413.0,pg30713.epub,65836,2281,0.12897199100795914,10.864026402640263,386,2282,2152.0,1873,72,40,23,pg30713.epub
0.07796969629773574,0.09511824663538136,0.8269120570668826,5423.0,4701.0,pg30724.epub,95750,1527,0.12383289817232375,13.172375842619342,387,1528,1243.0,791,90,44,8,pg30724.epub
0.07912210377157808,0.07917281170687829,0.8417050845215427,1793.0,3145.0,pg30733.epub,63461,1053,0.11082397062762957,17.14698730072953,388,1054,1094.5,718,35,21,10,pg30733.epub
0.06925131403634123,0.0758287539251423,0.8549199320385187,3844.0,2761.0,pg30736.epub,114314,1515,0.10156236331507952,18.566509663797305,389,1516,1599.0,1036,170,140,129,pg30736.epub
0.07149000551858037,0.06474696756128001,0.8637630269201396,254.0,1452.0,pg30776.epub,71753,1011,0.12173707022702886,23.525573770491803,390,1012,607.5,310,519,126,61,pg30776.epub
0.07652173252514513,0.08232939166914985,0.8411488758057049,2596.0,1673.0,pg30817.epub,42631,1780,0.1380450845628768,10.159914204003815,391,1781,1312.0,934,42,19,11,pg30817.epub
0.07267233470527516,0.0716300903429988,0.8556975749517263,875.0,2963.0,pg30838.epub,69526,2021,0.16681529212093318,14.006043513295731,392,2022,2475.5,1386,90,40,15,pg30838.epub
0.07244470711591378,0.08703639692579031,0.8405188959582963,2496.0,2103.0,pg30980.epub,62661,1932,0.12843714591213035,15.245985401459857,393,1933,1305.5,920,69,29,10,pg30980.epub
0.07591642084957996,0.07203972386876986,0.8520438552816493,1393.0,5908.0,pg31004.epub,149252,2084,0.1793141800444885,16.721039659421912,394,2085,2553.5,1812,287,103,89,pg31004.epub
0.057360008368301366,0.07926264664947147,0.8633773449822273,30.0,274.0,pg31083.epub,9338,118,0.1060184193617477,18.13203883495145,395,119,62.0,47,19,27,5,pg31083.epub
0.06671145124884784,0.0699950640698893,0.8632934846812628,1091.0,3541.0,pg31241.epub,114821,1539,0.10997117252070614,13.175100401606427,396,1540,1483.0,1283,258,381,140,pg31241.epub
0.07324730616713021,0.0757752619868697,0.8509774318459993,687.0,1687.0,pg31561.epub,67982,1059,0.10173281162660704,17.598239710069894,397,1060,824.0,634,123,82,77,pg31561.epub
0.0695843765296434,0.0762620149869405,0.8541536084834151,243.0,1331.0,pg31563.epub,38736,560,0.15360388269310202,23.97029702970297,398,561,476.0,362,120,71,39,pg31563.epub
0.07015717846780048,0.08025075876058536,0.8495920627716148,659.0,1582.0,pg31568.epub,44473,543,0.13383401164751646,26.7265625,399,544,403.0,347,113,80,18,pg31568.epub
0.06525212386464976,0.08969210306679856,0.8450557730685514,2621.0,2839.0,pg31578.epub,104414,1987,0.11042580496868236,16.977886178861787,400,1988,1515.5,1167,128,57,18,pg31578.epub
0.08777843637796715,0.08513352529652454,0.8270880383255109,2384.0,6746.0,pg31668.epub,198063,2165,0.14086427045939928,22.921305404467077,401,2166,2250.5,1453,526,227,127,pg31668.epub
0.07188139569862348,0.062426397639103626,0.8656922066622726,425.0,1682.0,pg31813.epub,43101,873,0.1436161573977402,16.1547976011994,402,874,869.0,550,132,72,63,pg31813.epub
0.0906017558067876,0.0811071280923489,0.8282911161008636,2257.0,6140.0,pg31820.epub,208459,2406,0.1457073093509995,22.509340244034124,403,2407,2420.5,2159,459,215,105,pg31820.epub
0.08656996452123103,0.10086156646985392,0.8125684690089159,3445.0,3854.0,pg31825.epub,110005,3065,0.18794600245443388,15.14386013215859,404,3066,3383.5,2205,143,52,30,pg31825.epub
0.06982828954088498,0.07956653519268894,0.8506051752664275,786.0,2373.0,pg31915.epub,70918,1546,0.11930680504244337,11.922999327505044,405,1547,1504.0,1325,80,87,42,pg31915.epub
0.06887964966285746,0.07711583402628233,0.8540045163108589,272.0,500.0,pg31927.epub,32477,404,0.07534562921452105,18.67567567567568,406,405,229.0,137,52,82,25,pg31927.epub
0.07398630489439265,0.10167706238497344,0.8243366327206342,6259.0,5216.0,pg31984.epub,154980,3495,0.1424506387921022,14.7319391634981,407,3496,3714.0,2508,130,101,26,pg31984.epub
0.07892506618481875,0.08167137869017821,0.8394035551250022,1453.0,2187.0,pg32042.epub,78862,764,0.08905429738023382,13.908641975308642,408,765,428.0,739,91,186,88,pg32042.epub
0.0748533444726701,0.09302472009326976,0.8321219354340588,979.0,2038.0,pg32082.epub,60257,1376,0.158603979620625,18.15516721904188,409,1377,1489.5,1192,108,104,38,pg32082.epub
0.07836134445437344,0.07328588548716637,0.8483527700584609,2136.0,6463.0,pg32114.epub,120357,1682,0.10414018295570678,11.959161367249605,410,1683,1845.5,1225,181,220,75,pg32114.epub
0.07471836167785385,0.0781308341897369,0.84715080413241,2166.0,1885.0,pg32115.epub,48007,1793,0.16264294790343076,10.286479537175916,411,1794,1802.0,1350,46,22,9,pg32115.epub
0.06984023932309592,0.06845579628411075,0.861703964392791,872.0,1948.0,pg32116.epub,53356,772,0.08833120923607468,17.239418416801293,412,773,405.5,296,67,70,29,pg32116.epub
0.07280918661794297,0.08388511222879008,0.8433057011532675,508.0,3173.0,pg32132.epub,81796,1185,0.118905569954521,18.258035714285715,413,1186,1236.0,742,138,109,45,pg32132.epub
0.0687965576574962,0.077336427297685,0.8538670150448191,746.0,4482.0,pg32424.epub,180484,2414,0.14000687041510604,26.460049846063622,414,2415,1296.0,1015,654,374,120,pg32424.epub
0.07222096296698999,0.07174559039412971,0.8560334466388821,2039.0,1987.0,pg32428.epub,90462,1807,0.12716941920364352,13.485688729874775,415,1808,1717.5,1179,201,110,50,pg32428.epub
0.06711498483110254,0.06513615003706427,0.8677488651318334,1415.0,972.0,pg32516.epub,63376,1355,0.14748485231002273,19.398836853382303,416,1356,1376.5,967,85,74,23,pg32516.epub
0.07777172104348892,0.0831829929334213,0.8390452860230894,1259.0,5215.0,pg32560.epub,138481,2628,0.1151493706717889,20.62263588979896,417,2629,187.0,124,406,247,103,pg32560.epub
0.06832711144442477,0.08832900010745942,0.8433438884481163,160.0,1279.0,pg32576.epub,46223,262,0.1091664322956104,23.607252298263536,418,263,0.0,0,548,215,155,pg32576.epub
0.07665986166563472,0.0864970801840053,0.8368430581503586,1364.0,3333.0,pg32692.epub,151553,2475,0.15844622013421047,21.267611563289364,419,2476,2916.0,1996,399,253,72,pg32692.epub
0.07288481900716046,0.07689037875886473,0.850224802233976,810.0,1859.0,pg32693.epub,74038,1455,0.15171938734163534,21.09945853519521,420,1456,1475.0,1098,190,104,26,pg32693.epub
0.07070132744786059,0.06652577965542708,0.8627728928967142,728.0,2253.0,pg32732.epub,62725,2192,0.1703945795137505,11.509174311926605,421,2193,2519.0,1566,117,104,82,pg32732.epub
0.06951140396711865,0.09123743979648133,0.8392511562364005,656.0,533.0,pg32757.epub,23952,719,0.14445557782231128,14.840148698884759,422,720,516.5,462,41,29,14,pg32757.epub
0.07196339633090364,0.07286014481968138,0.8551764588494127,2694.0,7185.0,pg32826.epub,110229,2662,0.13716898456848925,14.592136616362193,423,2663,2298.5,1592,188,138,69,pg32826.epub
0.07281522182305195,0.08595909339660111,0.8412256847803501,2529.0,6926.0,pg32840.epub,203317,4370,0.17342376682717134,17.96880247459125,424,4371,5048.5,3800,400,287,102,pg32840.epub
0.08609426557501698,0.08867788525313706,0.8252278491718453,3597.0,1974.0,pg32882.epub,108931,1882,0.12038813560877988,12.052555875193628,425,1883,1685.5,1287,101,55,30,pg32882.epub
0.06738187180629153,0.06630747074063002,0.8663106574530778,823.0,1283.0,pg32915.epub,51642,2303,0.242186592308586,10.355323841989172,426,2304,2607.0,2067,104,33,25,pg32915.epub
0.0662299183947406,0.07901774885334681,0.8547523327519128,2339.0,4791.0,pg32917.epub,111729,2245,0.18138531625629872,20.303289115028168,427,2246,2279.0,1485,123,45,25,pg32917.epub
0.07113754024499892,0.0680290433231243,0.8608334164318766,1754.0,2804.0,pg32929.epub,94348,3673,0.2403548564887438,14.506150061500616,428,3674,4095.0,2873,151,70,43,pg32929.epub
0.08788307893364683,0.0857711750905297,0.826345745975823,2466.0,1389.0,pg32936.epub,81641,1438,0.1289058193799684,12.907667984189725,429,1439,1182.0,970,93,40,28,pg32936.epub
0.07022142990677742,0.08299890449079161,0.8467796656024303,1264.0,3397.0,pg33004.epub,80311,1511,0.1458330739251161,16.74890510948905,430,1512,2045.5,1161,145,170,43,pg33004.epub
0.06032849206690315,0.07384797823361441,0.8658235296994827,538.0,1294.0,pg33019.epub,48328,643,0.11674391657010427,18.08005985783764,431,644,737.5,526,24,57,9,pg33019.epub
0.0775740352946985,0.08677331365131519,0.8356526510539876,1792.0,5550.0,pg33081.epub,204503,3272,0.14072165200510506,22.849497206703912,432,3273,3100.5,2238,442,220,97,pg33081.epub
0.06703020805671743,0.08422636615284072,0.8487434257904408,800.0,2372.0,pg33099.epub,43273,648,0.12527442053936635,15.577033837293014,433,649,564.5,370,122,94,62,pg33099.epub
0.08566096525044889,0.10295211732404007,0.8113869174255108,3026.0,2192.0,pg33195.epub,85819,1841,0.13254640580757174,14.33183032732131,434,1842,1790.5,1536,155,91,44,pg33195.epub
0.0892629079809006,0.09895157659508974,0.81178551542401,3737.0,3496.0,pg33312.epub,110674,3027,0.19243905524332724,14.317464424320828,435,3028,3298.0,2179,171,52,21,pg33312.epub
0.10203032611454313,0.10359741993266433,0.7943722539527923,486.0,956.0,pg33401.epub,28237,546,0.1419768388993165,17.228187919463092,436,547,490.0,304,88,28,38,pg33401.epub
0.055866482952743234,0.06985390546100849,0.8742796115862485,850.0,1754.0,pg33423.epub,67639,1619,0.14564082851609278,14.608855291576676,437,1620,1238.5,973,226,145,71,pg33423.epub
0.07876416012531501,0.07991238144642877,0.8413234584282568,1019.0,3712.0,pg33468.epub,130992,3106,0.19079027726884085,18.325685506435367,438,3107,3661.0,2665,371,235,78,pg33468.epub
0.07840895424398059,0.09308241686457096,0.8285086288914499,1201.0,4567.0,pg33469.epub,135680,3174,0.1784935141509434,18.815698238801826,439,3175,3607.0,2580,202,99,41,pg33469.epub
0.08116439321559565,0.0941760719041758,0.824659534880228,856.0,683.0,pg33482.epub,39121,839,0.1186319368114312,13.607304347826087,440,840,8.0,7,66,41,18,pg33482.epub
0.0815740363287305,0.08099730463008095,0.8374286590411888,5522.0,3641.0,pg33490.epub,126451,4599,0.14823133071308253,12.450866482867275,441,4600,3152.5,2141,101,103,25,pg33490.epub
0.07274530436872294,0.07108090622097787,0.8561737894102991,396.0,1869.0,pg33498.epub,51842,1323,0.1544693491763435,11.067890691716483,442,1324,1193.0,858,307,157,70,pg33498.epub
0.07923011493213479,0.0837701857525548,0.8369996993153102,834.0,5052.0,pg33556.epub,152661,3108,0.16619175820936585,20.10019749835418,443,3109,3486.5,2598,353,241,81,pg33556.epub
0.0787838930895137,0.06698467317872865,0.8542314337317601,1608.0,3897.0,pg33565.epub,103524,2644,0.13975503264943395,14.893396633577902,444,2645,3285.0,2196,113,78,54,pg33565.epub
0.07311600631815075,0.08411821515493118,0.8427657785269196,2466.0,7538.0,pg33604.epub,199917,4614,0.17743363495850778,18.4595567867036,445,4615,5375.5,4174,481,302,98,pg33604.epub
0.07625888644671376,0.0858560656899029,0.837885047863383,3596.0,3349.0,pg33664.epub,108838,2614,0.16214924934306033,12.865011820330968,446,2615,2184.5,1605,197,111,48,pg33664.epub
0.06559083913529186,0.08579233220930209,0.8486168286554067,128.0,583.0,pg33695.epub,18204,364,0.13348714568226766,17.847058823529416,447,365,405.5,270,24,12,7,pg33695.epub
0.06768451507586,0.0712416681966498,0.8610738167274915,3505.0,5232.0,pg33715.epub,125468,2212,0.1326712787324258,13.183566249868655,448,2213,2781.5,1654,144,50,22,pg33715.epub
0.09768708809235427,0.0846663091510634,0.8176466027565844,2117.0,3349.0,pg33747.epub,75901,1255,0.11421456897801086,15.569435897435895,449,1256,1192.5,801,101,108,31,pg33747.epub
0.07011364765310593,0.07781459395203744,0.852071758394856,895.0,2950.0,pg33759.epub,60533,1311,0.12698858473890276,15.005701536936044,450,1312,1030.0,646,101,117,41,pg33759.epub
0.07095938390389038,0.07160183617694485,0.8574387799191665,1317.0,2801.0,pg33780.epub,79733,2639,0.1961295824815321,11.758295236690753,451,2640,2712.0,1650,117,78,17,pg33780.epub
0.07197553456539077,0.08486622431820423,0.8431582411164048,2066.0,2760.0,pg33867.epub,76857,1618,0.13531623664728,18.537626628075248,452,1619,581.5,436,110,91,22,pg33867.epub
0.07238022904149558,0.08042906006084627,0.8471907108976597,1838.0,4456.0,pg33892.epub,81920,2198,0.1320068359375,14.202496532593619,453,2199,1509.5,1202,99,45,20,pg33892.epub
0.07528152191851069,0.11252332288573436,0.8121951551957546,1685.0,2745.0,pg33945.epub,61871,1631,0.11060108936335278,14.748748510131106,454,1632,44.0,20,18,9,12,pg33945.epub
0.06462852830653222,0.0623355620881784,0.8730359096052892,2400.0,1586.0,pg33959.epub,84033,1614,0.12195209025025885,15.550148038490008,455,1615,1440.5,1070,104,69,44,pg33959.epub
0.07162952395849442,0.08322823758243073,0.8451422384590751,442.0,1152.0,pg33973.epub,27823,418,0.16479171908133558,19.44304682040531,456,419,335.0,293,236,47,17,pg33973.epub
0.09573538730297593,0.09750315265642667,0.8067614600405985,3216.0,1816.0,pg33989.epub,75118,2099,0.1556085092787348,16.358449477351915,457,2100,1838.0,1235,90,36,10,pg33989.epub
0.0802832600891717,0.09001358620252639,0.8297031537083029,3197.0,3750.0,pg34034.epub,100580,1750,0.16061841320342016,14.717588527948491,458,1751,1795.0,993,84,40,20,pg34034.epub
0.0752945982495028,0.07237817655373614,0.8523272251967627,2655.0,3115.0,pg34035.epub,86842,2748,0.15620321964026626,11.566595631326585,459,2749,3007.0,1780,90,94,22,pg34035.epub
0.05701695772101671,0.05327948457814311,0.8897035577008395,454.0,2926.0,pg34046.epub,61581,1899,0.14156963998635946,7.863746647937684,460,1900,2308.0,1527,100,87,50,pg34046.epub
0.08084673655472956,0.08182620133267551,0.8373270621125939,971.0,3388.0,pg34088.epub,85048,2563,0.17960445865863986,12.950814679457894,461,2564,3511.0,2170,154,70,61,pg34088.epub
0.07791370774801397,0.07287242464040583,0.8492138676115805,1629.0,2089.0,pg34138.epub,65814,2506,0.2362719178290333,13.609181141439207,462,2507,2964.0,2085,134,65,36,pg34138.epub
0.07892117142788001,0.08860120032201628,0.8324776282501034,3405.0,4544.0,pg34140.epub,134793,4351,0.1903511309934492,15.688198324022348,463,4352,4483.5,3143,187,87,48,pg34140.epub
0.06843397335421929,0.0797292987550841,0.851836727890697,2749.0,3701.0,pg34142.epub,109277,2657,0.1822432899878291,17.855718954248367,464,2658,2691.5,1787,145,71,45,pg34142.epub
0.08180004459785215,0.08828743884631747,0.8299125165558295,4478.0,2530.0,pg34166.epub,90196,2735,0.1295401126435762,12.57788314042672,466,2736,2076.5,1212,77,41,13,pg34166.epub
0.0746472565156126,0.09279303284780613,0.8325597106365803,3033.0,2055.0,pg34168.epub,82945,3100,0.1686539273012237,14.947738331230852,467,3101,3018.0,2553,66,29,8,pg34168.epub
0.05826817984997276,0.06807208951593767,0.8736597306340909,2127.0,2199.0,pg34202.epub,84527,1633,0.13279780425189586,21.000496894409935,468,1634,988.5,562,98,34,31,pg34202.epub
0.08306727596422563,0.08399912864625599,0.8329335953895199,2738.0,4423.0,pg34244.epub,120975,4051,0.2018598884066956,15.247668263171162,469,4052,4260.0,3032,105,51,15,pg34244.epub
0.07059422755669358,0.08293457307461784,0.8464711993686868,2432.0,5624.0,pg34246.epub,145680,6092,0.20157880285557386,12.704281852271734,470,6093,6193.5,4684,111,71,27,pg34246.epub
0.07443399060199048,0.08239446686219573,0.8431715425358134,2351.0,4884.0,pg34248.epub,124827,4927,0.2027606206990475,13.03812408606643,471,4928,4912.0,3663,103,41,17,pg34248.epub
0.07112313204478388,0.08439415887056016,0.8444827090846567,1334.0,2370.0,pg34277.epub,79303,2874,0.13690528731573834,12.168635875402794,472,2875,2252.0,1916,112,135,81,pg34277.epub
0.07904576216804136,0.08833121187303547,0.8326230259589228,3344.0,3824.0,pg34402.epub,89305,2838,0.14323946027658027,12.870010087908918,473,2839,2507.5,1644,125,71,38,pg34402.epub
0.07663389027235745,0.07699741962343633,0.8463686901042041,852.0,3711.0,pg34415.epub,94433,2755,0.13043109929791494,13.803976026896652,474,2756,2673.0,1886,67,49,28,pg34415.epub
0.0731073505625749,0.11554208373831787,0.8113505656991069,4263.0,6158.0,pg34428.epub,150626,2896,0.14059325747214954,20.112965683001736,475,2897,2818.5,1804,193,191,72,pg34428.epub
0.07603620951863244,0.08172025133576516,0.8422435391456023,998.0,2123.0,pg34482.epub,68822,2075,0.20901746534538374,14.877215737137913,476,2076,2611.5,1823,105,44,32,pg34482.epub
0.07221934573640064,0.0829637143043941,0.8448169399592076,3924.0,3934.0,pg34500.epub,137250,3789,0.1452094717668488,15.790381960423376,477,3790,2749.0,2201,135,85,49,pg34500.epub
0.059347922043209926,0.060170213498996886,0.8804818644577951,797.0,3365.0,pg34567.epub,90638,3103,0.15444956861360576,9.5018345738547,478,3104,3048.5,2183,199,85,58,pg34567.epub
0.07626911011240113,0.07414747830454288,0.8495834115830582,2246.0,3042.0,pg34575.epub,88289,2497,0.12546296820668487,11.547083442322785,479,2498,2753.5,1847,103,39,28,pg34575.epub
0.07639670134623659,0.09207632885257896,0.8315269698011848,776.0,1251.0,pg34587.epub,36203,988,0.159240946882855,10.73954316226639,480,989,1104.0,795,79,25,10,pg34587.epub
0.07695379947733251,0.08393842760192086,0.8391077729207458,3483.0,6038.0,pg34598.epub,203345,3452,0.1351889645676068,18.577105792070164,481,3453,3039.5,2361,315,137,67,pg34598.epub
0.08112294564886159,0.08523947104534695,0.8336375833057911,610.0,2114.0,pg34599.epub,53200,922,0.1481578947368421,22.990492653414,482,923,866.0,649,121,61,18,pg34599.epub
0.07128947856636003,0.09027345452692999,0.8384370669067079,2398.0,5229.0,pg34609.epub,128914,4986,0.1984578866531176,13.939662629757786,483,4987,4726.0,3649,100,47,9,pg34609.epub
0.08732096189434786,0.1013398121221019,0.8113392259835485,1735.0,3801.0,pg34616.epub,114079,1149,0.11605115753118453,24.143703703703704,484,1150,858.5,585,311,157,84,pg34616.epub
0.08876394857839634,0.09524441365047934,0.8159916377711234,815.0,2486.0,pg34619.epub,65363,798,0.14188455242262446,17.785850340136054,485,799,704.5,430,73,59,24,pg34619.epub
0.08218770970157208,0.08789906673690134,0.8299132235615292,2076.0,2278.0,pg34628.epub,82633,1788,0.13933900499800322,14.53271192402392,486,1789,1882.0,1546,186,121,85,pg34628.epub
0.08268325893221458,0.08526253401685907,0.8320542070509268,522.0,885.0,pg34629.epub,27483,339,0.15835243605137722,25.613233923578747,487,340,291.5,265,73,45,14,pg34629.epub
