Filename,Number of Words,Number of Paragraphs,Relative Punctuation,Average Words per Sentence
pg33867.epub,76857,1618,0.13531623664728,18.53762662807525
pg33892.epub,81920,2198,0.1320068359375,14.20249653259362
pg33945.epub,61871,1631,0.11060108936335278,14.748748510131108
pg33959.epub,84033,1614,0.12195209025025883,15.550148038490008
pg33973.epub,27823,418,0.16479171908133558,19.44304682040531
pg33989.epub,75118,2099,0.1556085092787348,16.358449477351915
pg34034.epub,100580,1750,0.16061841320342016,14.717588527948493
pg34035.epub,86842,2748,0.15620321964026623,11.566595631326585
pg34046.epub,61581,1899,0.14156963998635944,7.863746647937684
pg34088.epub,85048,2563,0.17960445865863983,12.950814679457896
pg34138.epub,65814,2506,0.23627191782903334,13.609181141439207
pg34140.epub,134793,4351,0.19035113099344922,15.688198324022347
pg34142.epub,109277,2657,0.1822432899878291,17.855718954248367
pg34166.epub,90196,2735,0.1295401126435762,12.577883140426719
pg34168.epub,82945,3100,0.1686539273012237,14.947738331230852
pg34202.epub,84527,1633,0.13279780425189586,21.000496894409938
pg34244.epub,120975,4051,0.2018598884066956,15.247668263171162
pg34246.epub,145680,6092,0.20157880285557386,12.704281852271736
pg34248.epub,124827,4927,0.2027606206990475,13.03812408606643
pg34277.epub,79303,2874,0.13690528731573837,12.168635875402792
pg34402.epub,89305,2838,0.14323946027658027,12.87001008790892
pg34415.epub,94433,2755,0.13043109929791494,13.803976026896652
pg34428.epub,150626,2896,0.14059325747214957,20.112965683001736
pg34482.epub,68822,2075,0.20901746534538374,14.877215737137917
pg34500.epub,137250,3789,0.1452094717668488,15.790381960423378
pg34567.epub,90638,3103,0.15444956861360576,9.501834573854701
pg34575.epub,88289,2497,0.12546296820668487,11.547083442322783
pg34587.epub,36203,988,0.159240946882855,10.73954316226639
pg34598.epub,203345,3452,0.1351889645676068,18.577105792070164
pg34599.epub,53200,922,0.1481578947368421,22.990492653414
pg34609.epub,128914,4986,0.1984578866531176,13.939662629757786
pg34616.epub,114079,1149,0.11605115753118453,24.143703703703704
pg34619.epub,65363,798,0.14188455242262443,17.785850340136054
pg34628.epub,82633,1788,0.13933900499800322,14.532711924023918
pg34629.epub,27483,339,0.15835243605137722,25.61323392357875
pg34657.epub,71861,1727,0.15645482250455742,17.805004955401387
pg34658.epub,83440,1115,0.15888063279002876,20.0288046087374
pg34659.epub,87428,1539,0.14297479068490643,20.860892388451443
pg34662.epub,5355,81,0.14640522875816994,23.590308370044053
pg34663.epub,98535,3749,0.1935048459938093,14.200172935581495
pg34664.epub,71258,2952,0.21010974206404895,13.329218106995885
pg34709.epub,99351,3568,0.15253998449940112,9.199166666666667
pg34710.epub,96325,2113,0.10738645211523488,16.691214694160458
pg34738.epub,52566,1000,0.1030514020469505,12.342333881192769
pg34748.epub,196415,3598,0.15065549983453402,17.502673320263767
pg34794.epub,120085,2713,0.13259774326518717,19.377924802323705
pg34835.epub,74590,1795,0.14881351387585467,11.97655748233783
pg34849.epub,38639,435,0.13463081342684852,29.495419847328243
pg34932.epub,34714,150,0.16189433657890187,27.950080515297905
pg34933.epub,29863,440,0.14178079898201787,25.766177739430542
pg34934.epub,54383,2790,0.13557545556515824,11.799305706226948
pg34947.epub,52199,1120,0.12756949366846107,17.075237160614982
pg34968.epub,31742,497,0.17062566946002142,22.852411807055436
pg34999.epub,42689,1021,0.14415891681697862,17.713278008298754
pg35003.epub,25953,465,0.1121257658074211,19.153505535055352
pg35038.epub,65060,817,0.1774515831540117,15.15490333100396
pg35057.epub,35730,423,0.14147774979009237,28.629807692307693
pg35058.epub,30801,339,0.13704100516217005,32.697452229299365
pg35077.epub,90437,1735,0.14237535521965566,15.19694169047219
pg35078.epub,53489,1309,0.1292415262951261,11.709500875656742
pg35140.epub,30811,644,0.12333257602804193,14.17901518637828
pg35146.epub,91910,2311,0.1655967794581656,12.856343544551686
pg35203.epub,76792,2284,0.14937753932701323,13.804062556174726
pg35205.epub,64402,2159,0.1392037514362908,12.183503594400303
pg35214.epub,89510,2126,0.1252932633225338,18.3422131147541
pg35217.epub,73977,2548,0.173972991605499,10.760290909090909
pg35233.epub,111333,4628,0.18103347614813217,11.60081275398562
pg35254.epub,64123,2382,0.20134741044554996,13.139959016393442
pg35294.epub,57440,1109,0.13770891364902507,23.473641193297915
pg35296.epub,131168,2890,0.1636984630397658,18.306769016050243
pg35297.epub,87997,2046,0.16314192529290772,17.57479528659876
pg35304.epub,67372,1764,0.16247105622513805,15.201263537906136
pg35313.epub,27202,731,0.11216087052422616,13.4796828543112
pg35326.epub,89641,1626,0.12415077921933045,14.497978327672651
pg35336.epub,78674,1303,0.10882883798967893,16.83946917808219
pg35358.epub,89453,1897,0.1339250779739081,15.55433837593462
pg35361.epub,83090,2469,0.16793838006980383,12.53999396317537
pg35367.epub,143535,2109,0.17138676977740622,27.849243306169964
pg35368.epub,62805,1272,0.1479977708781148,25.70814572247237
pg35384.epub,120790,3252,0.1835830780693766,14.839066339066338
pg35424.epub,51887,953,0.10659702815734191,17.751282928498117
pg35428.epub,59405,1237,0.1438262772493898,14.238974113135187
pg35429.epub,58906,1032,0.13538518996367094,14.894058154235145
pg35430.epub,66121,1126,0.12437803421000893,14.477994306984892
pg35441.epub,22262,144,0.14715658970442907,25.41324200913242
pg35442.epub,107317,1075,0.14081645964758613,23.933318465655663
pg35443.epub,143150,3306,0.12242403073698917,20.722350897510132
pg35462.epub,107532,2971,0.18471710746568462,13.080160564408223
pg35484.epub,70006,1608,0.11110476244893294,15.863584862905054
pg35509.epub,35487,666,0.13734607039197452,12.820447976878613
pg35517.epub,58767,614,0.11887624006670411,23.12750885478158
pg35523.epub,109137,4281,0.18370488468622007,12.258452207121195
pg35527.epub,147529,6159,0.19982511912912038,12.774179582647848
pg35528.epub,107711,1540,0.12172387221360864,33.59669369931379
pg35533.epub,70080,1204,0.1384417808219178,19.26333150082463
pg35548.epub,124320,2515,0.1021476833976834,16.58042144571886
pg35599.epub,91637,3039,0.15683621244693738,12.709708737864078
pg35661.epub,111697,3209,0.14422947796270266,11.457277669504565
pg35664.epub,116950,860,0.1633347584437794,29.826574853353737
pg35691.epub,68610,1673,0.15270368750910945,14.016343207354444
pg35740.epub,49894,1748,0.1536858139255221,13.45214343488811
pg35765.epub,116281,2037,0.11446409989594172,15.78403692140627
pg35769.epub,37383,526,0.13880640933044433,27.85618479880775
pg35785.epub,114158,2051,0.13255312812067485,12.44635848233755
pg35787.epub,50803,1075,0.14930220656260457,12.88108519269777
pg35833.epub,46850,1337,0.11790821771611526,12.658740880843016
pg35902.epub,97514,2258,0.12900711692680025,12.36859462201928
pg35912.epub,93063,1923,0.12522699676563187,16.050879613659884
pg35913.epub,118532,4203,0.1364272938953194,13.269002574722938
pg36027.epub,126007,2779,0.13449252819287819,18.03965640658554
pg36029.epub,115974,2465,0.12139789952920482,17.773793103448277
pg36071.epub,96583,872,0.14630939192197384,25.956194571351787
pg36087.epub,96127,812,0.1445795666149989,23.75852694018784
pg36159.epub,173027,5645,0.1573511648471048,10.973996321430837
pg36199.epub,64370,2817,0.22417275128165295,13.011926420052557
pg36232.epub,52463,861,0.11268894268341498,14.666759854626783
pg36247.epub,70212,2765,0.18492565373440437,12.217156777449103
pg36353.epub,119657,773,0.1381114351855721,27.48208543867708
pg36360.epub,105446,3323,0.1504371905999279,15.832732732732733
pg36364.epub,38280,745,0.13035527690700105,15.336538461538462
pg36366.epub,108383,3951,0.18201193914174732,13.92739655615523
pg36374.epub,122295,3163,0.13738092317756245,14.567599761762954
pg36401.epub,52845,1413,0.15511401267858832,13.277638190954773
pg36403.epub,123655,1010,0.177235049128624,23.014144798064397
pg36414.epub,103543,1739,0.1254744405705842,11.368357487922705
pg36439.epub,50066,1232,0.1474853193784205,16.716527545909848
pg36467.epub,49492,2054,0.18409035803766266,9.942145439935716
pg36588.epub,99225,2190,0.14565885613504662,15.020435967302452
pg36593.epub,100777,1937,0.13608263790348987,15.66806592039801
pg36713.epub,75991,1712,0.14559618902238422,17.713519813519813
pg36723.epub,185061,5840,0.18458778456833153,16.566198191746487
pg36758.epub,81873,2087,0.13205818768092045,16.898452012383903
pg36875.epub,119910,2094,0.1560336919356184,28.381065088757396
pg37081.epub,59062,1175,0.12461481155396024,19.263535551206783
pg37107.epub,96423,2601,0.14715368739823487,11.873291466568157
pg37204.epub,73284,1830,0.11863435401997707,17.494390069228935
pg37208.epub,102839,1675,0.13525024552941978,17.50749063670412
pg37338.epub,60724,1556,0.13345629405177525,15.330472103004292
pg37355.epub,35175,553,0.12733475479744136,15.454745166959578
pg37412.epub,107352,2705,0.12304381846635368,14.526657645466846
pg37430.epub,65393,2339,0.17748077011300903,10.283535147035698
pg37451.epub,7174,72,0.10733203233900195,18.070528967254408
pg37467.epub,31397,421,0.13074497563461476,26.78924914675768
pg37476.epub,49715,1037,0.1566931509604747,21.4012053379251
pg37479.epub,64422,1210,0.12646300953090558,14.23376049491825
pg37490.epub,80055,1733,0.09779526575479358,14.439935064935066
pg37664.epub,92684,1512,0.11075266496914246,14.463795255930087
pg37710.epub,71385,2409,0.17315962737269736,11.78359194453615
pg37781.epub,85749,1885,0.11616461999556846,13.810436463198583
pg37827.epub,164137,5739,0.16578224288247012,12.797208794635896
pg37838.epub,3075,84,0.13235772357723577,14.927184466019417
pg37866.epub,47534,1040,0.1527958934657298,14.693663060278206
pg37913.epub,66178,1239,0.0901961376892623,13.566625666256662
pg37919.epub,60468,1315,0.12284183369716213,14.393715781956677
pg38006.epub,64230,1360,0.13132492604701854,22.240304709141274
pg38186.epub,141523,3200,0.10110724051920889,13.646032205187542
pg38199.epub,55553,1558,0.14397062264864183,15.534955257270694
pg38212.epub,69487,1547,0.09912645530818714,19.205914870093974
pg3828.epub,99583,2635,0.12357530903869134,13.104750625082248
pg38291.epub,44283,791,0.10200302599191563,21.987586891757697
pg38292.epub,44520,790,0.09180143755615454,21.952662721893493
pg38325.epub,86220,1711,0.14497796334957086,12.63111631995312
pg38368.epub,96360,2855,0.15160855126608552,12.825768667642752
pg38474.epub,76711,1092,0.16096778819204546,16.75278445075344
pg38489.epub,91883,1845,0.07581380668894137,9.754033970276009
pg38623.epub,47670,1434,0.1671911055170967,11.15348619560131
pg38624.epub,48062,1385,0.16491198868128668,11.800147311563958
pg38625.epub,1855,63,0.16819407008086254,11.174698795180722
pg38679.epub,78084,1677,0.1396957123098202,13.923680456490727
pg38689.epub,107002,2483,0.12102577521915478,12.394532607436581
pg38702.epub,41748,1410,0.15375586854460094,12.18919708029197
pg38715.epub,14366,276,0.12292913824307393,16.306469920544835
pg38798.epub,53735,1400,0.1352377407648646,16.34773349558868
pg38888.epub,86278,2767,0.15527712742529962,15.666969311785001
pg39018.epub,77421,2186,0.1379341522325984,13.038228359717076
pg39066.epub,102625,2236,0.1377442143727162,16.592562651576394
pg39111.epub,47928,1314,0.17050575863795694,12.609313338595106
pg39192.epub,52676,1296,0.15500417647505504,16.343779087806393
pg39193.epub,52838,1441,0.1668306900336879,14.555922865013773
pg39207.epub,40980,737,0.15473401659346023,22.983735277621985
pg39345.epub,41967,830,0.14049133843257797,13.910175671196553
pg39349.epub,79841,1891,0.11851053969764908,12.90463875868757
pg39359.epub,40103,871,0.1852230506445902,24.908695652173915
pg39377.epub,72846,1734,0.1586222990967246,12.475766398355884
pg39417.epub,117464,3565,0.13613532656814004,12.042649169571458
pg39425.epub,27266,416,0.17164233844348273,22.36751435602953
pg39556.epub,111994,2488,0.10570209118345626,15.197991586375355
pg39616.epub,37849,473,0.10214272503897065,19.733576642335766
pg39660.epub,107338,1892,0.10178128901227897,17.8154356846473
pg39692.epub,71904,1689,0.1548731642189586,13.128354938835129
pg39693.epub,71495,1939,0.16010909853835933,11.995805369127517
pg39731.epub,54363,1421,0.12328237955962695,12.480027548209366
pg39768.epub,95440,2373,0.15812028499580888,15.975895547371945
pg39813.epub,112892,2762,0.1753180030471601,14.254040404040405
pg39905.epub,55535,1187,0.12356171783559917,16.097101449275364
pg39940.epub,66619,2214,0.16750476590762395,13.951623036649215
pg40111.epub,40157,767,0.14353661877132257,20.128822055137846
pg40114.epub,144588,3151,0.14533017954463717,17.313854628188242
pg40180.epub,31125,575,0.14544578313253012,24.071925754060324
pg40199.epub,44771,907,0.1759621183355297,24.083378160301237
pg40278.epub,109076,2555,0.12419780703362793,14.939871250513628
pg40324.epub,46608,706,0.1368434603501545,15.98902229845626
pg40325.epub,41586,688,0.13530996008272014,14.236905169462513
pg40347.epub,74045,1640,0.1533526909311905,16.177627266768624
pg40348.epub,105473,3545,0.12382315853346354,10.3832447332152
pg40418.epub,51746,1241,0.15896880918331852,17.364429530201342
pg40431.epub,44616,668,0.14956517841133227,24.855710306406685
pg40432.epub,43627,736,0.13856098287757582,23.493268712977923
pg40433.epub,42739,768,0.1286646856501088,21.89497950819672
pg40450.epub,80094,2182,0.14094688740729644,15.45321242523635
pg40451.epub,86988,2198,0.12953510829079873,13.191992720655142
pg40452.epub,37072,1248,0.08780211480362538,10.499008779382612
pg4046.epub,22517,263,0.13212239641160012,18.217637540453076
pg40484.epub,27145,881,0.12481119911585928,11.680292598967299
pg40491.epub,50991,1072,0.14371163538663687,15.395833333333334
pg40493.epub,81244,2611,0.12099355029294472,12.6096538879404
pg40495.epub,44389,726,0.1645452702246052,15.9500538986705
pg40545.epub,68229,970,0.12733588356857056,14.793798785776236
pg40566.epub,52066,1356,0.12543694541543426,12.631246967491508
pg40611.epub,58972,2125,0.1329953198127925,11.273561460523801
pg40651.epub,31503,955,0.1404945560740247,13.474337040205304
pg40672.epub,31719,1055,0.19448910747501497,13.654326302195438
pg40673.epub,57125,2106,0.19754923413566738,13.060128029263831
pg40674.epub,57576,2243,0.23575795470334862,12.395263724434876
pg40702.epub,175244,3195,0.14556846454086872,22.110017663386323
pg40821.epub,57204,1184,0.11189776938675618,15.76736493936053
pg4084.epub,312265,1865,0.12814436456215073,42.66498155485722
pg40926.epub,18861,548,0.1664810985631727,15.01671974522293
pg40998.epub,77230,2100,0.17388320600802798,14.929441329982602
pg40999.epub,64687,1660,0.14870066628534326,16.654737384140063
pg41089.epub,78819,1897,0.13221431380758447,16.939393939393938
pg41122.epub,62175,1608,0.1446562123039807,11.074991093694335
pg41191.epub,28482,253,0.15062144512323572,14.904238618524333
pg41212.epub,42580,475,0.1489431658055425,30.633093525179856
pg41247.epub,153723,1517,0.1575496184695849,18.50078228427007
pg41284.epub,25768,335,0.12992859360447065,21.19078947368421
pg41313.epub,48727,770,0.0960453136864572,21.968890892696123
pg41314.epub,51558,1227,0.10927499127196555,17.094827586206897
pg41315.epub,46343,1014,0.09904408432773018,17.42873260624295
pg41329.epub,55494,1174,0.12961761631888133,17.62833545108005
pg41330.epub,50215,1375,0.14067509708254505,14.922734026745914
pg41331.epub,54193,1683,0.15081283560607459,14.766485013623978
pg41332.epub,131091,1268,0.1663806058386922,19.600927033492823
pg41339.epub,55718,969,0.14230589755554757,19.166838665290676
pg41340.epub,52799,968,0.13151764237959052,18.075659020883258
pg41341.epub,58651,1182,0.13900871255392064,16.415057374755108
pg41374.epub,62789,1001,0.12121549953017248,19.945679796696314
pg41375.epub,58836,1033,0.11982459718539669,18.797444089456867
pg41376.epub,56985,1113,0.12980608932175133,18.610385369039843
pg41459.epub,64784,1205,0.12936836255865647,15.232541735245709
pg41483.epub,55964,1240,0.12332928311057108,18.792478173270652
pg41490.epub,9978,186,0.1466225696532371,19.91616766467066
pg41525.epub,61505,1603,0.14758149743923257,14.356909430438842
pg41542.epub,85508,1880,0.17746877485147589,16.989469501291477
pg41564.epub,57285,1219,0.17351837304704548,22.95991983967936
pg41660.epub,30491,922,0.14768292282968745,16.073273589878756
pg41672.epub,166793,3716,0.1666856522755751,14.469766634857292
pg41764.epub,53451,903,0.10426371817178351,24.826288899210404
pg41790.epub,56072,1608,0.14361891853331432,14.11681772406848
pg41794.epub,76903,1142,0.1726590640157081,21.017491117791746
pg41817.epub,151004,3060,0.12587083785859976,15.964055396976425
pg41844.epub,100449,3366,0.1669802586387122,12.290346262082467
pg41859.epub,100144,2154,0.12548929541460296,15.518983418565009
pg41863.epub,40103,931,0.14028875645213576,18.421221864951768
pg41932.epub,169638,5334,0.16487461535740813,14.266083592633084
pg41963.epub,59045,1400,0.1447709374206114,13.153263533080864
pg42010.epub,48122,1133,0.07888283944973193,14.995948893736367
pg42095.epub,41806,500,0.14689279050853946,26.50982878883957
pg42115.epub,102374,3110,0.15584035008888975,16.066227244193346
pg42117.epub,86023,2755,0.1715471443683666,17.530670470756064
pg42145.epub,43325,1086,0.14051933064050778,15.32001414427157
pg42165.epub,48425,1143,0.1379659266907589,15.773615635179153
pg42174.epub,45610,971,0.1285682964262223,17.65092879256966
pg42320.epub,64508,1573,0.14915979413406089,15.139169209105845
pg42423.epub,77136,1729,0.1125674133997096,15.8422674060382
pg42462.epub,112291,1555,0.13164901906653248,20.71407489393101
pg42491.epub,54222,690,0.13695547932573493,24.872477064220185
pg42492.epub,57917,756,0.13319060034186853,22.955608402695205
pg42493.epub,57797,799,0.12758447670294307,20.760416666666668
pg42496.epub,43338,862,0.11809497438737367,14.577194752774975
pg42498.epub,44818,931,0.11664956044446428,12.75049786628734
pg42499.epub,46033,986,0.10492472791258445,13.974802671523983
pg42519.epub,76459,1957,0.1067107861729816,12.308274307791372
pg42533.epub,52867,881,0.07617228138536326,11.053104745975329
pg42534.epub,52630,1716,0.09232376971309139,9.464125157345801
pg42536.epub,95907,2935,0.15513987508732419,11.986876640419947
pg42581.epub,21164,802,0.11217161217161217,5.973468811741462
pg426.epub,50302,915,0.12043258717347223,17.812322946175637
pg42714.epub,62370,2685,0.21351611351611352,10.947867298578199
pg42750.epub,33368,914,0.12514984416207145,12.372265480163144
pg42751.epub,33699,724,0.12353482299178017,14.865019850022055
pg42752.epub,32584,931,0.13755217284556837,12.793089909697683
pg42763.epub,77595,1836,0.10960757780784844,13.530078465562337
pg42772.epub,78249,1605,0.1191197331595292,14.144793926247289
pg42807.epub,62664,1302,0.13286735605770458,16.01021972406745
pg42905.epub,45146,1094,0.13443051433128073,13.718018839258583
pg42906.epub,44403,774,0.13048667882800713,15.154607508532424
pg42907.epub,41381,653,0.12539571300838548,15.19684171869262
pg42926.epub,104926,2731,0.12561233631321123,14.61568463574314
pg43037.epub,104308,3535,0.167082103002646,11.627243339649983
pg43080.epub,13373,221,0.10603454722201451,21.431089743589745
pg43162.epub,122781,2947,0.1661820640001303,17.366478076379067
pg43190.epub,145686,2751,0.12351221119393764,15.039331062248374
pg43449.epub,41198,761,0.07602310791786009,13.149696776252792
pg43489.epub,145876,3526,0.18762510625462722,14.69931479242241
pg43498.epub,69626,1183,0.14187228908740987,18.13649387861422
pg43499.epub,63323,873,0.12472561312635219,20.064321926489228
pg43716.epub,95325,2739,0.17998426435877263,17.275280898876403
pg43743.epub,47237,431,0.10889768613586807,28.680631451123254
pg43925.epub,97146,3075,0.18777921890762359,17.466019417475728
pg44018.epub,51999,713,0.17984961249254794,22.09902252443689
pg44264.epub,27108,340,0.14453297919433378,25.57358490566038
pg44326.epub,43308,1888,0.18597025953634433,9.325581395348838
pg44375.epub,75124,2352,0.15741973270858847,18.080385078219013
pg44421.epub,116975,3580,0.17163496473605472,18.56451356927472
pg44454.epub,100989,2691,0.15113527215835387,20.792464484249535
pg44581.epub,38735,601,0.1148831805860333,15.842535787321063
pg44633.epub,153091,3179,0.12026833713281643,17.355288516041266
pg44796.epub,26863,571,0.09366042512005361,12.249430004559963
pg44803.epub,67313,2557,0.15621053882608113,13.52481414506731
pg44819.epub,74684,2318,0.14178405013121953,15.069410815173526
pg44828.epub,122425,4283,0.18011843986113948,12.88141835016835
pg44841.epub,71560,2601,0.17926215762996087,11.278171788810086
pg44872.epub,64938,2222,0.18991961563337337,12.785587714116952
pg44878.epub,91149,1536,0.08419181779284468,12.901486199575372
pg44984.epub,62896,2572,0.18783388450775884,11.521524088660927
pg45042.epub,19235,432,0.16256823498830258,16.653679653679653
pg45047.epub,74240,1711,0.1372979525862069,16.66068222621185
pg45104.epub,13347,216,0.12002697235333783,19.570381231671554
pg45401.epub,63438,2294,0.1727671111951827,18.91413237924866
pg45402.epub,85491,3025,0.18145769730147032,18.880521201413426
pg45403.epub,59149,2210,0.18345196030363997,16.94813753581662
pg45618.epub,24117,1285,0.16822158643280674,12.119095477386935
pg45622.epub,70036,2085,0.16534353760922954,12.801316029976238
pg45636.epub,79583,2245,0.15476923463553774,12.220976658476658
pg45816.epub,56765,576,0.1456883643089932,20.522415039768617
pg45817.epub,60455,440,0.1365313042759077,22.007644703312703
pg45818.epub,14768,127,0.13739165763813652,20.092517006802723
pg45872.epub,25868,907,0.15180918509355187,17.466576637407158
pg45912.epub,64222,2313,0.19245741334745103,13.288226774260293
pg46008.epub,60806,1958,0.19968424168667565,12.384114052953157
pg46064.epub,67506,2599,0.16974787426302848,12.370533260032985
pg46217.epub,63215,694,0.11693427192913075,17.477191042300248
pg4632.epub,78130,2144,0.15391014975041598,12.431185361972952
pg4634.epub,37807,1405,0.1734599412807152,8.559429477020602
pg46402.epub,36971,991,0.12828974060750317,15.430300500834724
pg46457.epub,63715,2129,0.11953229223887625,12.347868217054264
pg46505.epub,138359,3068,0.1716548977659567,13.160753352991534
pg4653.epub,218674,3420,0.1517281432634881,18.03050791556728
pg46566.epub,85649,2834,0.12451984261345725,15.99421101774043
pg46623.epub,70227,1186,0.14797727369815028,23.292537313432835
pg4676.epub,80690,2101,0.1826248605775189,17.935096688152925
pg47211.epub,140751,2062,0.13847148510490156,19.144586507072905
pg47282.epub,132858,3997,0.16414517755799424,14.21245186136072
pg4733.epub,82064,1950,0.09903246246831741,12.970444128338865
pg47338.epub,44807,934,0.16472872542236705,22.872383869321084
pg4745.epub,72888,1828,0.1281966853254308,10.944144144144143
pg47455.epub,48174,892,0.10949889982148046,15.509980682549903
pg47697.epub,39410,900,0.13192083227607207,12.531001589825118
pg47744.epub,110716,2413,0.1206600671989595,15.715542938254082
pg47771.epub,43398,542,0.1555371215263376,23.244777718264597
pg47772.epub,38599,620,0.17233607088266537,21.266666666666666
pg47773.epub,38740,467,0.15371708828084668,23.225419664268586
pg4790.epub,74809,2155,0.1307596679543905,10.34988931931378
pg4794.epub,97408,2412,0.14214438239159002,17.267860308455948
pg4795.epub,39183,728,0.11693846821325575,27.76966690290574
pg47997.epub,6602,141,0.15237806725234776,15.832134292565947
pg48297.epub,46044,618,0.11030753192598385,20.796747967479675
pg48482.epub,54434,1229,0.15683212697946136,17.696358907672302
pg48483.epub,56075,1311,0.154079358002675,17.501560549313357
pg48989.epub,26101,406,0.12980345580629093,20.407349491790463
pg4903.epub,89088,1730,0.15578978089080459,12.20550760378134
pg4918.epub,85576,1852,0.12308357483406562,17.9781512605042
pg4923.epub,103988,1761,0.14588221717890526,20.494284588096175
pg4929.epub,74269,1766,0.16043032759293918,12.457061388795706
pg49537.epub,107778,4341,0.1787470541297853,12.401104590956162
pg4955.epub,56963,1148,0.17002264627916366,15.186083711010397
pg49680.epub,93316,3724,0.1810943460928458,11.764498234997479
pg49718.epub,158025,1671,0.13208036703053314,27.821302816901408
pg50042.epub,159304,2558,0.16997689951288103,21.556698240866034
pg502.epub,104617,2047,0.11065123259126146,11.320960934963749
pg50209.epub,63263,2521,0.2002276212003857,10.994612443517553
pg50440.epub,149210,4971,0.17708598619395483,12.51761744966443
pg50688.epub,193897,1917,0.13928013326663125,31.911948650427913
pg5094.epub,86407,3053,0.10797736294513176,13.07809898592402
pg51251.epub,166614,1884,0.16792106305592566,27.354129042850108
pg51455.epub,146974,2128,0.16804332739123926,23.81302657161374
pg515.epub,59515,929,0.1605645635554062,16.661534154535275
pg5151.epub,74460,3198,0.133467633628794,12.270929466051417
pg51628.epub,58809,626,0.16754238296859325,27.49368863955119
pg51629.epub,57379,714,0.1674305930741212,20.565949820788532
pg51630.epub,60215,681,0.16509175454620942,27.432801822323462
pg5165.epub,131924,2805,0.15307298141354114,15.959835470602467
pg51715.epub,163540,2177,0.16605111899229547,20.550389545111837
pg5176.epub,69012,54,0.06672752564771343,15.197533582911253
pg5179.epub,171265,2569,0.11970338364522816,21.296319323551355
pg51936.epub,55406,1249,0.11527632386384146,17.000920527769253
pg51937.epub,54206,1230,0.11388038224550788,15.707331208345407
pg51938.epub,109612,2479,0.11458599423420793,16.335618479880775
pg51972.epub,120660,2158,0.10353886955080391,18.441082072443834
pg51988.epub,81031,1599,0.10048006318569436,17.373713550600343
pg5234.epub,40631,565,0.16903349659127268,29.42143374366401
pg5235.epub,36993,539,0.16643689346633148,27.68937125748503
pg5236.epub,18314,242,0.161898001528885,29.58642972536349
pg5237.epub,22691,277,0.14882552553875986,32.837916063675834
pg5238.epub,34913,548,0.1597972102082319,27.0015467904099
pg5239.epub,36888,617,0.16119063109954457,26.98463789319678
pg5240.epub,190553,2790,0.16222783162689644,28.47474596533174
pg525.epub,13489,126,0.11861516791459707,14.442184154175589
pg53356.epub,47732,1175,0.1981060923489483,20.843668122270742
pg53604.epub,76992,2693,0.1635884247714048,10.552631578947368
pg53668.epub,62684,1418,0.18417778061387277,21.21285956006768
pg547.epub,118883,1888,0.1323233767653912,14.474978692317059
pg5622.epub,80414,1282,0.127714079637874,18.562788550323177
pg5662.epub,6882,182,0.14850334205172916,13.363106796116504
pg5663.epub,20082,348,0.09904391992829399,11.89691943127962
pg5705.epub,60493,1148,0.11976592332997206,16.32298974635726
pg5848.epub,22436,662,0.1621946871100018,10.35826408125577
pg5869.epub,34527,447,0.1354592058389087,15.190057193136823
pg587.epub,77108,1540,0.10980702391450951,16.10106494048862
pg6005.epub,95686,2334,0.0850176619359154,13.511155040948884
pg6028.epub,132457,2794,0.12582951448394572,16.732819605861547
pg6057.epub,70760,1900,0.1716647823629169,12.844436376837901
pg6060.epub,144023,1418,0.11303750095470862,21.242330383480827
pg6102.epub,128979,2979,0.13998402840772528,16.840188014101056
pg6105.epub,68404,733,0.1017191977077364,22.877591973244147
pg6113.epub,108988,2888,0.14413513414320842,14.471916080201833
pg6292.epub,23002,506,0.14142248500130422,14.859173126614987
pg6293.epub,17759,312,0.12388084914691143,15.9990990990991
pg6294.epub,43793,777,0.13024912657273993,15.101034482758621
pg6295.epub,75082,1490,0.13421326016888202,14.753782668500687
pg6296.epub,27686,711,0.1468251101639818,11.86203941730934
pg6297.epub,8561,179,0.13047541175096367,13.610492845786963
pg6298.epub,31210,698,0.12925344440884332,13.475820379965457
pg6299.epub,66214,1573,0.13775032470474521,12.694401840490798
pg6311.epub,144854,2519,0.1135626216742375,19.51158405172414
pg6376.epub,193183,5975,0.14601181263361682,14.580949505623066
pg6410.epub,106024,3463,0.14975854523504112,9.782616718951836
pg6474.epub,152747,2687,0.17032085736544744,13.35317772532564
pg6517.epub,67952,2079,0.14308629620908878,13.258926829268292
pg6526.epub,23023,849,0.1469834513312774,10.380072137060415
pg6592.epub,88484,2121,0.1032955110528457,20.878716375648892
pg6809.epub,87822,1356,0.11844412561772677,23.910155186496052
pg681.epub,25276,704,0.13586010444690616,8.467671691792296
pg6864.epub,67599,2700,0.18510628855456443,9.844036697247706
pg6901.epub,64314,1357,0.14943869142021954,15.054775280898877
pg6954.epub,78133,1035,0.13795707319570477,24.13747296879827
pg7063.epub,152825,3256,0.1572583019793882,13.46238548273432
pg7085.epub,41196,575,0.14671327313331392,20.444665012406947
pg7119.epub,16772,128,0.1370736942523253,28.475382003395584
pg7171.epub,33,10,0.030303030303030304,33.0
pg7183.epub,81670,968,0.15279784498591895,27.323519571763132
pg726.epub,7171,21,0.08980616371496304,28.799196787148595
pg7424.epub,68930,1866,0.15097925431597273,12.603766684951545
pg7757.epub,8672,69,0.11485239852398524,23.889807162534435
